Structure(SMILES)	DSSTox_Structure_Id
Fc1c(c(F)c(F)cc1F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325142
FC(F)(CCCOC(=O)C=C)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325143
FC(F)(CCP(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325144
C=C(CC(F)(F)C(F)(F)C(F)(F)F)OC(C)=O	DTXCID701325145
FC(F)(C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C[Si](Cl)(Cl)Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325146
FC(F)(c1ccccc1N)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325147
CN(C)[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(N(C)C)N(C)C	DTXCID801325148
CC(OC(=O)C)OCC(F)(F)C(F)(F)C(F)(F)F	DTXCID501325149
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCCCCCCCCCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325150
FC(F)(C(C)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501325151
FC(F)(C(F)(F)C(F)(F)F)C(C\C=C\CC(C(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F	DTXCID201325152
FC(F)(CC\N=C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325153
Fc1c(c(F)c(F)c(F)c1F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325154
FC(F)(COCC(O)COCC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F	DTXCID301325155
C[Si](C)(O[SiH](C)O[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325156
CNc1ccc(cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325157
FC(F)(F)C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F	DTXCID401325158
FC(F)(F)C(CC1CO1)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325159
O=[N+]([O-])C(CC)C(O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325160
CCOC(=O)CC(S)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325161
FC(F)(CCCOC(=O)C(=C)C)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325162
O=S(=O)(CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC	DTXCID501325163
FC(F)(C(F)(F)CC1CO1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID201325164
Brc1ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1	DTXCID901325165
Cc1ccc(N)cc1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P(=O)(O)O	DTXCID601325166
Cc1ccc(cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325167
O=P(O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC	DTXCID001325168
FC(F)(F)C(F)(F)C(F)(F)C(=O)OCCCCCCCCCCCCCC	DTXCID701325169
COc1cc(ccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325170
FC(F)(C(F)=CC=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325171
CCN(CC)C(=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325172
C=C(C(=O)OCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325173
FC(F)(c1ccc(I)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325174
FC(F)(F)C(F)(F)C(F)(F)COc1ccc(O)cc1	DTXCID501325175
FC(F)(C1CCC(CC1)C(=O)O)C(F)(F)C(F)(F)F	DTXCID201325176
FC(F)(C(\F)=C\C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325177
FC(F)(c1ccc(O)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601021079
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](C)(C)O[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325178
FC(F)(CCP(=O)(O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325179
FC(F)(CCC(=O)OC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325180
FC(F)(C(=O)NCC)C(F)(F)C(F)(F)F	DTXCID301325181
FC(F)(C(C)(C)[N+]([O-])=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325182
FC(F)(c1cc(Br)ccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325183
FC(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F	DTXCID401325184
FC(F)(C(=O)CC(=O)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325185
FC(F)(C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325186
FC(F)(C(F)(F)C(F)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501325187
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Sn](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1	DTXCID201325188
FC(F)(CCC(C(=O)O)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325189
FC(F)(CCOC(=O)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID201325190
FC(F)(CCOCC1CO1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325191
FC(F)(C(=O)OC=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325192
FC(F)(c1cccs1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325193
FC(F)(c1cc[NH]n1)C(F)(F)C(F)(F)F	DTXCID001325194
FC(F)(C(CC(C)=O)C(=O)SCC)C(F)(F)C(F)(F)F	DTXCID701325195
FC(F)(F)C(/C#CC(F)(F)C(F)(F)C(F)(F)F)=C1/CCCC1	DTXCID401325196
Brc1cnc(cc1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325197
FC(F)(C(F)(F)N=C(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F	DTXCID801325198
O=C(CC(=O)OCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501325199
FC(F)(CNC(=O)C=C)C(F)(F)C(F)(F)F	DTXCID301325200
Brc1ccc(CC(C(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1	DTXCID001325201
C[Si](C)(O[SiH](C)O[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325202
FC(F)(C(=O)NCCC)C(F)(F)C(F)(F)F	DTXCID401325203
FC(F)(CCSC(=O)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325204
FC(F)(C(N)=C[N+]([O-])=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325205
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=Cc2ccccc2C1	DTXCID501325206
NC(CC(F)(F)C(F)(F)C(F)(F)F)C(=O)OCC	DTXCID201325207
FC(F)(OC(F)(F)C(F)=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325208
FC(F)(COS(C)(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325209
O=C(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)OCC	DTXCID901325210
Clc1ccnc(c1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325211
Brc1ccnc(c1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325212
COc1ccccc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325213
FC(F)(C(F)(F)COC(=O)C=C)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325214
FC(F)(C(=O)NCCCC)C(F)(F)C(F)(F)F	DTXCID401325215
FC(F)(CCC(C(=O)O)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325216
FC(F)(F)C(F)(F)C(F)(F)c1ccc2ccccc2n1	DTXCID801325217
CCOC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC	DTXCID501325218
IC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OCC	DTXCID201325219
FC(F)(CCCOC(=O)C=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501325220
FC(F)(F)C(CC(=O)OCC)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F	DTXCID201325221
FC(F)(F)C(F)(F)C(F)(F)COc1ccc(cc1)C=O	DTXCID901325222
FC(F)(F)C(F)(F)C(F)(F)c1nccc2ccccc21	DTXCID601325223
Brc1cc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ccc1	DTXCID301325224
O=C(C=C)OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325225
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)OCC(F)F	DTXCID701325226
O=C(C=CC(F)(F)C(F)(F)C(F)(F)F)c1ccccc1	DTXCID401325227
FC(F)(C(=O)N(CCCC)CCCC)C(F)(F)C(F)(F)F	DTXCID101325228
Nc1cnc(cc1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325229
O=C(CCC(=O)OC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325230
CS(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325231
FC(F)(C(F)(F)C(N)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501325232
FC(F)(C(F)(F)C(=O)NC)C(F)(F)C(F)(F)F	DTXCID201325233
FC(F)(F)C(F)(F)C(F)(F)COc1ccc(N)cc1	DTXCID901325234
FC(F)(c1cc(N)ccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325235
FC(F)(C(F)=CC(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325236
FC(F)(CCS(N)(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325237
O=[N+]([O-])c1ccc(cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325238
FC(F)(C(=O)OCC=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325239
FC(F)(CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325240
FC(F)(CC\N=[N+]=[N-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325241
FC(F)(c1ccccc1N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325242
FC(F)(CCOCC(O)COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325243
FC(F)(F)C(F)(F)C(F)(F)c1cccc2c1ccnc2C	DTXCID501325244
CC(CC)NC(=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID201325245
FC(F)(F)C(F)(F)C(F)(F)COc1ccc(cc1)C#N	DTXCID901325246
FC(F)(C(=O)OC=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325247
FC(F)(F)C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)C(F)(F)F	DTXCID301325248
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)SSc1ccccc1	DTXCID001325249
O=C(OCCOC(=O)C(=C)C)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325250
FC(F)(C(=O)OCCCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325251
FC(F)(CCOC(=O)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325252
FC(F)(CCCOC(=O)C(=C)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325253
O=S(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F	DTXCID101325254
FC(F)(C(F)(F)C(=N)NO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325255
FC(F)(C1(F)OC1(F)F)C(F)(F)C(F)(F)F	DTXCID501325256
CC(C)CNC(=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID201325257
FC(F)(COCC1CO1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325258
Clc1ccnc(n1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325259
FC(F)(CCCOC(=O)C=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325260
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)OCC(F)(F)C(F)F	DTXCID601325261
FC(F)(CCSC(=O)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325262
FC(F)(C(=O)OCC=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325263
FC(F)(C(=O)N(CC(C)C)CC(C)C)C(F)(F)C(F)(F)F	DTXCID701325264
FC(F)(C(F)(F)COC(=O)C(=C)C)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325265
Fc1c(c(F)c(F)c(F)c1F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325266
CCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325267
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOc1ccc(O)cc1	DTXCID501325268
FC(F)(C(N)=CC(=O)OC)C(F)(F)C(F)(F)F	DTXCID201325269
CN(S(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[Sn](C)(C)C	DTXCID501325270
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)OC(C)C(F)(F)F	DTXCID201325271
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)OCC(F)(F)C(F)(F)F	DTXCID901325272
FC(F)(c1cccc(c1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325273
FC(F)(C(F)(F)C(=O)OC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325274
FC(F)(C(=O)OCCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325275
FC(F)(C(=O)OCCCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325276
CCN(CC)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325408
FC(F)(CCCOC(=O)C(=C)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325409
Cc1ccc(C)cc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325410
FC(F)(F)C(F)(F)C(F)(F)COc1ccc(cc1)C(=O)O	DTXCID601325411
FC(F)(c1ccccc1C(=O)O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325412
CCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325413
CC(C)(C)NC(=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325414
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCCC[N+](C)(CCCC)CCCC	DTXCID401325415
FC(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O	DTXCID101325416
O=[N+]([O-])c1cc(ccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325417
FC(F)(F)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501325418
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)OCC(F)(F)C(F)C(F)(F)F	DTXCID201325419
COc1ccc(cc1C(F)(F)C(F)(F)C(F)(F)F)OC	DTXCID501325420
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)OC(C(F)(F)F)C(F)(F)F	DTXCID201325421
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCC[N+](CCC)(CCC)CCCCC	DTXCID901325422
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CC[N+](CC)(CC)CCCCCCCCCC	DTXCID601325423
FC(F)(C(=O)OC=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325424
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O\C=C(\C)C	DTXCID001325425
FC(F)(C(=O)C(=O)OCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325426
FC(F)(C(=O)OC=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325427
CN(C)c1ccc(cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325428
FC(F)(F)C(F)(F)C(F)(F)c1ncc(C)c2ccccc21	DTXCID801325429
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OCCOCCOCCOCCOCCO	DTXCID101325430
ClCCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325431
CC(C)CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501325432
FC(F)(C(=O)NCC)C(F)(F)C(F)(F)C(F)(F)F	DTXCID201325433
Clc1cc(Cl)nc(n1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325434
FC(F)(CCOC(=O)C(F)(F)C(O)C(C)C)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325435
FC(F)(CC(O)COC(=O)C=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID70896735
FC(F)(C1(F)OC1(F)F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325436
FC(F)(F)C(F)(F)C(F)(F)c1cc2ccccc2[NH]1	DTXCID001325437
N#Cc1cc(ccc1C#N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325438
N=C(OCC(=O)OCC)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325439
O=C(C)Nc1ccc(cc1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325440
C=CS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325441
FC(F)(C(O)CNC(C)CC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325442
FC(F)(c1ccc(cc1)C(=O)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325443
FC(F)(C(O)CN(C(C)C)C(C)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501325444
FC(F)(c1ccc(cn1)C(=O)O)C(F)(F)C(F)(F)F	DTXCID201325445
O=C(c1ccc(Br)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325446
O=C(CC(C[N+]([O-])=O)C(F)(F)C(F)(F)C(F)(F)F)OCC	DTXCID601325447
FC(F)(c1ncc[NH]1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325448
FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCCCCCCCCC	DTXCID001325449
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COc1ccc(O)cc1	DTXCID301325450
FC(F)(C(F)(F)OC(F)(C(=O)OC)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325451
FC(F)(C1COC(=O)O1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325452
CN(C)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325453
O=C1OCC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O1	DTXCID101325454
FC(F)(C(=O)NCCCC)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325455
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1	DTXCID501325456
FC(F)(c1ccccc1C(=O)OCC)C(F)(F)C(F)(F)F	DTXCID201325457
O=C(CC(NCCCC)C(F)(F)C(F)(F)C(F)(F)F)OCC	DTXCID901325458
N=C(N)NNC(=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325459
FC(F)(c1nc(N)[NH]n1)C(F)(F)C(F)(F)F	DTXCID901325460
FC(F)(C(=O)NCCOC)C(F)(F)C(F)(F)F	DTXCID601325461
FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCCCCCCCCCC	DTXCID301325462
O=[N+]([O-])c1cc(ccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001325463
FC(F)(F)C(F)(F)C(F)(F)COc1ccc(cc1)[N+]([O-])=O	DTXCID701325464
FC(F)(C(F)(F)C(=O)NN)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325465
FC(F)(c1cccs1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325466
FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCCCCCCCCCCC	DTXCID801325467
Oc1c(CCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cccc1O	DTXCID501325468
COc1cc(cc(OC)c1C(F)(F)C(F)(F)C(F)(F)F)OC	DTXCID201325469
FC(F)(c1cc(ccn1)C(=O)O)C(F)(F)C(F)(F)F	DTXCID501325470
FC(F)(F)C(F)(F)C(F)(F)c1cccc2c1ccnc2C=O	DTXCID201325471
OC(O)(C(=O)OCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901325472
O=[N+]([O-])c1ccc(cc1)C(=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601325473
Oc1c(CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cccc1O	DTXCID301325474
FC(F)(F)C(F)(F)C(F)(F)COCC1COC(=O)O1	DTXCID001325475
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(F)cc1	DTXCID701325476
O=Cc1ccc([NH]1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325477
FC(F)(CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325478
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cccc2ccsc12	DTXCID801325479
FC(F)(C(F)(F)C(=O)NC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101325480
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801325481
CCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501325482
COc1ccc(Br)cc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID201325483
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)c1csc2ccccc21	DTXCID901325484
O=C(NCC(F)(F)C(F)(F)C(F)(F)F)c1ccccc1	DTXCID601325485
O=C1CCCC1C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301325486
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cc2ccccc2s1	DTXCID001325487
FC(F)(C(=O)NCCO)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325488
N#Cc1ccc(N)cc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401325489
FC(F)(c1cnc[NH]1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701325490
